nom,masse,rayon,periodeOrbite,type
Kepler-262 b,2.42,8664.560000000001,0.035865847,Super Terre
Kepler-262 c,3.33,10448.439999999999,0.05995893,Super Terre
Kepler-263 b,7.61,16638.818,0.045448326,Geante de glace
Kepler-263 c,6.66,15380.42,0.12950034,Geante de glace
Kepler-264 b,11.1,20763.567,0.11170431,Geante de glace
Kepler-264 c,8.4,17617.572,0.3835729,Geante de glace
Kepler-265 b,4.12,11850.060000000001,0.018617386,Super Terre
Kepler-265 c,7.41,16429.085,0.046543464,Geante de glace
Kepler-265 d,6.76,15520.242,0.118001364,Geante de glace
Kepler-265 e,7.22,16149.441,0.1856263,Geante de glace
Kepler-266 b,6.71,15450.331,0.018069815,Geante de glace
Kepler-266 c,14.4,24259.117,0.29486653,Geante de glace
Kepler-267 b,37.9,12614.58,0.009308693,Super Terre
Kepler-267 c,5.18,13570.23,0.01889117,Geante de glace
Kepler-267 d,5.77,14191.933,0.078028746,Geante de glace
Kepler-268 b,7.04,15869.797,0.070910335,Geante de glace
Kepler-268 c,11.4,21113.122,0.22833677,Geante de glace
Kepler-269 b,6.66,15380.42,0.01451061,Geante de glace
Kepler-269 c,3.5,10766.99,0.022176592,Super Terre
Kepler-26 b,5.12,17337.928,0.033675566,Geante de glace
Kepler-26 c,6.2,16988.373,0.047364816,Geante de glace
Kepler-26 d,1.24,6816.97,0.009582478,Super Terre
Kepler-26 e,6.39,15030.865,0.12813142,Geante de glace
Kepler-270 b,4.7,12805.71,0.031485286,Super Terre
Kepler-270 c,3.78,11276.67,0.06926762,Super Terre
Kepler-271 b,2.04,7836.33,0.028473647,Super Terre
Kepler-271 c,0.809,6052.45,0.020260096,Terrestre
Kepler-271 d,0.219,4204.860000000001,0.014236824,Terrestre
Kepler-272 b,77.91,9110.529999999999,0.008213553,Super Terre
Kepler-272 c,97.944,11404.09,0.01670089,Super Terre
Kepler-272 d,5.69,14052.111,0.029842572,Geante de glace
Kepler-273 b,2.86,9556.5,0.007939767,Super Terre
Kepler-273 c,4.58,12614.58,0.021902807,Super Terre
Kepler-274 b,2.99,9811.34,0.03175907,Super Terre
Kepler-274 c,4.04,11722.640000000001,0.09089665,Super Terre
Kepler-275 b,6.08,14611.399,0.028199865,Geante de glace
Kepler-275 c,11.4,21113.122,0.044079397,Geante de glace
Kepler-275 d,11.1,20763.567,0.097741276,Geante de glace
Kepler-276 b,8.6,17897.216,0.038603697,Geante de glace
Kepler-276 c,16.6,18106.949,0.08733744,Super Terre
Kepler-276 d,16.3,17477.75,0.13305955,Super Terre
Kepler-277 b,87.45,18246.771,0.047364816,Geante gazeuse
Kepler-277 c,64.236,20973.3,0.09034908,Geante gazeuse
Kepler-278 b,15.6,25377.693,0.082683094,Geante de glace
Kepler-278 c,12.6,22371.52,0.13990417,Geante de glace
Kepler-279 b,12.8,22581.253,0.033675566,Geante de glace
Kepler-279 c,49.29,26845.824,0.097741276,Geante gazeuse
Kepler-279 d,37.5,19365.347,0.14893909,Geante de glace
Kepler-27 b,2896.98,24958.227,0.041889116,Geante gazeuse
Kepler-27 c,4388.400000000001,30551.107,0.08569473,Geante gazeuse
Kepler-27 d,7.78,16848.551,0.01779603,Geante de glace
Kepler-280 b,2.7,9237.949999999999,0.0057494864,Super Terre
Kepler-280 c,4.7,12805.71,0.013141684,Super Terre
Kepler-281 b,8.35,17617.572,0.039972622,Geante de glace
Kepler-281 c,24.4,33137.814,0.09938398,Geante de glace
Kepler-281 d,29.5,37052.83,0.4060233,Geante de glace
Kepler-282 b,1.01,6434.71,0.025188226,Super Terre
Kepler-282 c,1.87,7645.2,0.037234772,Super Terre
Kepler-282 d,61.056000000000004,15310.509,0.0678987,Super Terre
Kepler-282 e,56.285999999999994,19365.347,0.12128679,Geante gazeuse
Kepler-283 b,5.18,13570.23,0.030116359,Geante de glace
Kepler-283 c,3.97,11595.220000000001,0.25379875,Super Terre
Kepler-284 b,5.65,13982.2,0.034770705,Geante de glace
Kepler-284 c,7.32,16289.263,0.1026694,Geante de glace
Kepler-285 b,2.36,8537.140000000001,0.007118412,Super Terre
Kepler-285 c,1.46,7135.52,0.016974675,Super Terre
Kepler-286 b,2.07,7900.04,0.004928131,Super Terre
Kepler-286 c,2.45,8728.27,0.009582478,Super Terre
Kepler-286 d,2.33,8473.43,0.01615332,Super Terre
Kepler-286 e,3.78,11276.67,0.079945244,Super Terre
Kepler-287 b,6.04,14541.488,0.05557837,Geante de glace
Kepler-287 c,10.7,20344.101,0.122929506,Geante de glace
Kepler-288 b,3.43,10639.57,0.01670089,Super Terre
Kepler-288 c,8.5,17757.394,0.05284052,Geante de glace
Kepler-288 d,7.61,16638.818,0.15496235,Geante de glace
Kepler-289 b,7.3,13697.65,0.09445585,Super Terre
Kepler-289 c,133.56,72287.974,0.34469542,Geante gazeuse
Kepler-289 d,4.0,16708.729,0.18097194,Geante de glace
Kepler-28 b,480.18,22441.431,0.01615332,Geante de glace
Kepler-28 c,432.48,21183.033,0.024640657,Geante de glace
Kepler-290 b,5.69,14052.111,0.039972622,Geante de glace
Kepler-290 c,7.75,16848.551,0.100752905,Geante de glace
Kepler-291 b,5.31,13761.36,0.009582478,Geante de glace
Kepler-291 c,4.19,11977.48,0.015605749,Super Terre
Kepler-292 b,2.3,8409.720000000001,0.007118412,Super Terre
Kepler-292 c,2.76,9365.369999999999,0.010130048,Super Terre
Kepler-292 d,5.6,14207.33,0.01943874,Geante de glace
Kepler-292 e,7.61,16638.818,0.03285421,Geante de glace
Kepler-292 f,6.12,14681.31,0.056947295,Geante de glace
Kepler-293 b,9.64,19155.614,0.05284052,Geante de glace
Kepler-293 c,14.0,23909.562,0.14839152,Geante de glace
Kepler-294 b,3.78,11276.67,0.010130048,Super Terre
Kepler-294 c,7.8,16918.462,0.018069815,Geante de glace
Kepler-295 b,1.98,7772.62,0.034496922,Super Terre
Kepler-295 c,1.71,7454.07,0.058863793,Super Terre
Kepler-295 d,2.42,8664.560000000001,0.09281315,Super Terre
Kepler-296 b,3.22,10257.310000000001,0.029842572,Super Terre
Kepler-296 c,4.66,12742.0,0.015879534,Geante de glace
Kepler-296 d,5.02,13315.39,0.05448323,Geante de glace
Kepler-296 e,2.96,9747.630000000001,0.09336071,Super Terre
Kepler-296 f,3.89,11467.800000000001,0.17330596,Super Terre
Kepler-297 b,48.653999999999996,17897.216,0.1065024,Geante gazeuse
Kepler-297 c,41.976,40758.113,0.20506503,Geante gazeuse
Kepler-298 b,4.5,12487.16,0.028747434,Super Terre
Kepler-298 c,4.38,12296.029999999999,0.062696785,Super Terre
Kepler-298 d,6.8,15590.153,0.21218343,Geante de glace
Kepler-299 b,2.3,8409.720000000001,0.007939767,Super Terre
Kepler-299 c,7.51,16498.996,0.01889117,Geante de glace
Kepler-299 d,4.12,11850.060000000001,0.041341547,Super Terre
Kepler-299 e,4.16,11913.77,0.10485968,Super Terre
Kepler-29 b,5.0,15869.797,0.028199865,Geante de glace
Kepler-29 c,4.5,14611.399,0.036413416,Geante de glace
Kepler-300 b,3.43,10639.57,0.028473647,Super Terre
Kepler-300 c,5.69,14052.111,0.111430526,Geante de glace
Kepler-301 b,2.39,8600.85,0.0068446267,Super Terre
Kepler-301 c,2.39,8600.85,0.014784395,Super Terre
Kepler-301 d,3.71,11149.25,0.03778234,Super Terre
Kepler-302 b,15.5,25307.782,0.082683094,Geante de glace
Kepler-303 b,0.64,5670.1900000000005,0.005201916,Terrestre
Kepler-303 c,1.55,7262.94,0.01943874,Super Terre
Kepler-304 b,8.55,17827.305,0.009034907,Geante de glace
Kepler-304 c,5.35,13825.07,0.01451061,Geante de glace
Kepler-304 d,8.0,17128.195,0.026557151,Geante de glace
Kepler-304 e,1.87,7645.2,0.0041067763,Super Terre
Kepler-305 b,10.5,22441.431,0.015058179,Geante de glace
Kepler-305 c,6.0,20553.834,0.022724163,Geante de glace
Kepler-305 d,9.1,16918.462,0.045722112,Geante de glace
Kepler-305 e,3.87,11429.574,0.008761123,Super Terre
Kepler-306 b,2.92,9683.92,0.012594113,Super Terre
Kepler-306 c,6.12,14681.31,0.019712524,Geante de glace
Kepler-306 d,6.66,15380.42,0.047364816,Geante de glace
Kepler-306 e,5.77,14191.933,0.12265571,Geante de glace
Kepler-307 b,7.44,15170.687,0.028473647,Geante de glace
Kepler-307 c,3.64,14016.2,0.035865847,Geante de glace
Kepler-308 b,5.14,13506.52,0.026557151,Geante de glace
Kepler-308 c,5.31,13761.36,0.042162903,Geante de glace
Kepler-309 b,3.05,9938.76,0.01615332,Super Terre
Kepler-309 c,6.85,15660.064,0.28856948,Geante de glace
Kepler-30 b,11.3,24329.028,0.08021902,Geante de glace
Kepler-30 c,639.18,76692.367,0.1650924,Geante gazeuse
Kepler-30 d,23.1,54880.135,0.392334,Geante de glace
Kepler-310 b,1.81,7581.49,0.038056124,Super Terre
Kepler-310 c,11.4,21113.122,0.15468857,Geante de glace
Kepler-310 d,7.0,15380.42,0.25434634,Super Terre
Kepler-311 b,3.53,10830.699999999999,0.025188226,Super Terre
Kepler-311 c,2.63,9110.529999999999,0.053935662,Super Terre
Kepler-312 b,2.21,8218.59,0.004928131,Super Terre
Kepler-312 c,10.1,19644.991,0.053935662,Geante de glace
Kepler-313 b,6.94,15799.886,0.04106776,Geante de glace
Kepler-313 c,7.13,16009.619,0.08843258,Geante de glace
Kepler-314 b,0.498,5287.929999999999,0.0068446267,Terrestre
Kepler-314 c,8.75,18106.949,0.016427105,Geante de glace
Kepler-315 b,13.7,23490.096,0.26310745,Geante de glace
Kepler-315 c,16.1,25867.07,0.7268994,Geante de glace
Kepler-316 b,1.2,6753.26,0.006023272,Super Terre
Kepler-316 c,1.65,7390.36,0.018617386,Super Terre
Kepler-317 b,109.71,13315.39,0.015058179,Super Terre
Kepler-317 c,3.61,10958.119999999999,0.024093088,Super Terre
Kepler-318 b,19.9,29362.62,0.012867898,Geante de glace
Kepler-318 c,13.1,22930.808,0.03230664,Geante de glace
Kepler-319 b,3.29,10384.73,0.012046544,Super Terre
Kepler-319 c,7.41,16429.085,0.01889117,Geante de glace
Kepler-319 d,5.86,14261.844,0.087063655,Geante de glace
Kepler-31 b,25.9,34326.301,0.05722108,Geante de glace
Kepler-31 c,1494.6000000000001,33067.903,0.11663244,Geante gazeuse
Kepler-31 d,2162.4,24329.028,0.23983572,Geante gazeuse
Kepler-320 b,1.55,7262.94,0.022997946,Super Terre
Kepler-320 c,2.45,8728.27,0.049007528,Super Terre
Kepler-321 b,3.78,11276.67,0.013415469,Super Terre
Kepler-321 c,5.99,14471.577,0.035865847,Geante de glace
Kepler-322 b,1.01,6434.71,0.0046543465,Super Terre
Kepler-322 c,3.43,10639.57,0.011772759,Super Terre
Kepler-323 b,684.654,9110.529999999999,0.0046543465,Super Terre
Kepler-323 c,79.818,10384.73,0.009856262,Super Terre
Kepler-324 b,1.55,7262.94,0.012046544,Super Terre
Kepler-324 c,10.1,19644.991,0.14182067,Geante de glace
Kepler-324 e,4.81,12990.469000000001,0.03832991,Super Terre
Kepler-325 b,8.8,18176.86,0.0123203285,Geante de glace
Kepler-325 c,6.99,15869.797,0.03504449,Geante de glace
Kepler-325 d,8.2,17407.839,0.105954826,Geante de glace
Kepler-326 b,44.52,9683.92,0.006023272,Super Terre
Kepler-326 c,17.4,8919.4,0.012594113,Super Terre
Kepler-326 d,6.9,7708.91,0.018617386,Super Terre
Kepler-327 b,1.41,7071.81,0.0068446267,Super Terre
Kepler-327 c,20.3,6562.13,0.014236824,Super Terre
Kepler-327 d,3.64,11021.83,0.03832991,Super Terre
Kepler-328 b,28.5,14331.755,0.095551,Super Terre
Kepler-328 c,39.4,33697.102,0.19520877,Geante gazeuse
Kepler-329 b,2.54,8919.4,0.020260096,Super Terre
Kepler-329 c,4.38,12296.029999999999,0.051197812,Super Terre
Kepler-32 b,1303.8,14016.2,0.01615332,Geante gazeuse
Kepler-32 c,159.0,12742.0,0.024093088,Geante de glace
Kepler-32 d,7.75,16848.551,0.062422995,Geante de glace
Kepler-32 e,2.86,9556.5,0.007939767,Super Terre
Kepler-32 f,0.477,5224.219999999999,0.0019164955,Terrestre
Kepler-330 b,2.39,8600.85,0.022724163,Super Terre
Kepler-330 c,4.46,12423.449999999999,0.043805614,Super Terre
Kepler-331 b,3.97,11595.220000000001,0.023271732,Super Terre
Kepler-331 c,4.04,11722.640000000001,0.047364816,Super Terre
Kepler-331 d,3.33,10448.439999999999,0.08788501,Super Terre
Kepler-332 b,1.71,7454.07,0.020807665,Super Terre
Kepler-332 c,1.32,6944.39,0.043805614,Super Terre
Kepler-332 d,1.76,7517.78,0.0936345,Super Terre
Kepler-333 b,28.2,8409.720000000001,0.034496922,Super Terre
Kepler-333 c,1.41,7071.81,0.06598221,Super Terre
Kepler-334 b,1.46,7135.52,0.015058179,Super Terre
Kepler-334 c,2.63,9110.529999999999,0.03504449,Super Terre
Kepler-334 d,2.57,8983.109999999999,0.06872006,Super Terre
Kepler-335 b,11.4,21113.122,0.018069815,Geante de glace
Kepler-335 c,9.64,19155.614,0.1856263,Geante de glace
Kepler-336 b,1.04,6498.42,0.0054757018,Super Terre
Kepler-336 c,5.06,13379.1,0.026283368,Geante de glace
Kepler-336 d,6.21,14751.221,0.056673512,Geante de glace
Kepler-337 b,2.99,9811.34,0.009034907,Super Terre
Kepler-337 c,4.86,13060.55,0.026557151,Super Terre
Kepler-338 b,30.6,15240.598,0.037508555,Super Terre
Kepler-338 c,6.08,14611.399,0.06652977,Geante de glace
Kepler-338 d,9.27,18736.148,0.12156058,Geante de glace
Kepler-338 e,8.5,9938.76,0.025462013,Super Terre
Kepler-339 b,2.6,9046.82,0.0136892535,Super Terre
Kepler-339 c,7.3,7326.65,0.019164955,Super Terre
Kepler-339 d,14.7,7454.07,0.02902122,Super Terre
Kepler-33 b,3.68,11085.539999999999,0.015605749,Super Terre
Kepler-33 c,0.39,19924.635,0.03613963,Terrestre
Kepler-33 d,3.91,33347.547,0.059685145,Geante de glace
Kepler-33 e,5.57,25098.049,0.087063655,Geante de glace
Kepler-33 f,9.6,27824.578,0.112251885,Geante de glace
Kepler-340 b,6.94,15799.886,0.04052019,Geante de glace
Kepler-340 c,11.3,21043.211,0.062422995,Geante de glace
Kepler-341 b,1.76,7517.78,0.014236824,Super Terre
Kepler-341 c,3.53,10830.699999999999,0.021902807,Super Terre
Kepler-341 d,4.08,11786.35,0.07583847,Super Terre
Kepler-341 e,4.62,12678.289999999999,0.11635866,Super Terre
Kepler-342 b,5.69,14052.111,0.04161533,Geante de glace
Kepler-342 c,4.5,12487.16,0.071731694,Super Terre
Kepler-342 d,6.76,15520.242,0.1081451,Geante de glace
Kepler-342 e,0.615,5606.4800000000005,0.0043805614,Terrestre
Kepler-343 b,6.39,15030.865,0.024640657,Geante de glace
Kepler-343 c,4.74,12869.42,0.06351814,Super Terre
Kepler-344 b,7.32,16289.263,0.060232718,Geante de glace
Kepler-344 c,9.01,18386.593,0.34387407,Geante de glace
Kepler-345 b,0.5,4714.54,0.020260096,Terrestre
Kepler-345 c,2.2,7645.2,0.025735795,Super Terre
Kepler-346 b,7.56,16568.907,0.01779603,Geante de glace
Kepler-346 c,9.64,19155.614,0.065434635,Geante de glace
Kepler-347 b,4.54,12550.869999999999,0.03504449,Super Terre
Kepler-347 c,3.71,11149.25,0.07474332,Super Terre
Kepler-348 b,2.92,9683.92,0.01943874,Super Terre
Kepler-348 c,2.33,8473.43,0.047364816,Super Terre
Kepler-349 b,94.446,12104.9,0.01615332,Super Terre
Kepler-349 c,4.5,12487.16,0.03340178,Super Terre
Kepler-34 b,69.96,53412.004,0.79069126,Geante gazeuse
Kepler-350 b,4.08,11786.35,0.030663928,Super Terre
Kepler-350 c,6.1,19365.347,0.04873374,Geante de glace
Kepler-350 d,14.9,17477.75,0.07145791,Super Terre
Kepler-351 b,4.8,19085.703,0.10157426,Geante de glace
Kepler-351 c,11.1,19924.635,0.15660506,Geante de glace
Kepler-351 d,7.85,16988.373,0.39014372,Geante de glace
Kepler-352 b,0.566,5479.0599999999995,0.027652293,Terrestre
Kepler-352 c,2.07,7900.04,0.044626966,Super Terre
Kepler-352 d,0.449,5135.026000000001,0.01889117,Terrestre
Kepler-353 b,0.64,5670.1900000000005,0.015879534,Terrestre
Kepler-353 c,2.48,8791.98,0.022997946,Super Terre
Kepler-354 b,4.04,11722.640000000001,0.015058179,Super Terre
Kepler-354 c,2.27,8346.01,0.046269678,Super Terre
Kepler-354 d,2.07,7900.04,0.066255994,Super Terre
Kepler-355 b,2.73,9301.66,0.030116359,Super Terre
Kepler-355 c,7.8,16918.462,0.07063655,Geante de glace
Kepler-356 b,3.09,10002.470000000001,0.012594113,Super Terre
Kepler-356 c,3.93,11531.51,0.035865847,Super Terre
Kepler-357 b,4.04,11722.640000000001,0.01779603,Super Terre
Kepler-357 c,7.61,16638.818,0.046269678,Geante de glace
Kepler-357 d,11.6,21392.766,0.13552362,Geante de glace
Kepler-358 b,7.85,16988.373,0.09336071,Geante de glace
Kepler-358 c,8.5,17757.394,0.22861055,Geante de glace
Kepler-359 b,12.2,22021.965,0.07008898,Geante de glace
Kepler-359 c,2.9,26845.824,0.15797399,Geante de glace
Kepler-359 d,2.7,25028.138,0.21108828,Geante de glace
Kepler-35 b,40.386,50895.208,0.36002737,Geante gazeuse
Kepler-360 b,3.36,10512.15,0.009034907,Super Terre
Kepler-360 c,5.06,13379.1,0.019712524,Geante de glace
Kepler-361 b,2.7,9237.949999999999,0.023271732,Super Terre
Kepler-361 c,6.9,15729.975,0.15112936,Geante de glace
Kepler-362 b,0.615,5606.4800000000005,0.028199865,Terrestre
Kepler-362 c,2.7,9237.949999999999,0.10376455,Super Terre
Kepler-363 b,1.65,7390.36,0.009856262,Super Terre
Kepler-363 c,66.462,10766.99,0.02053388,Super Terre
Kepler-363 d,4.86,13060.55,0.032580424,Super Terre
Kepler-364 b,3.02,9875.050000000001,0.07036277,Super Terre
Kepler-364 c,5.27,13697.65,0.16427104,Geante de glace
Kepler-365 b,4.82,12996.84,0.029295003,Super Terre
Kepler-365 c,3.33,10448.439999999999,0.04873374,Super Terre
Kepler-366 b,2.73,9301.66,0.009034907,Super Terre
Kepler-366 c,3.86,11404.09,0.034223136,Super Terre
Kepler-367 b,2.24,8282.300000000001,0.103490755,Super Terre
Kepler-367 c,1.87,7645.2,0.1467488,Super Terre
Kepler-368 b,10.7,20344.101,0.0733744,Geante de glace
Kepler-368 c,14.3,24189.206,0.1982204,Geante de glace
Kepler-369 b,1.51,7199.23,0.0073921974,Super Terre
Kepler-369 c,2.57,8983.109999999999,0.040793974,Super Terre
Kepler-36 b,3.83,9543.758,0.038056124,Super Terre
Kepler-36 c,7.13,22930.808,0.044353183,Geante de glace
Kepler-370 b,3.15,10129.890000000001,0.012594113,Super Terre
Kepler-370 c,4.31,12168.609999999999,0.052019164,Super Terre
Kepler-371 b,4.23,12041.189999999999,0.095277205,Super Terre
Kepler-371 c,3.82,11340.380000000001,0.18617386,Super Terre
Kepler-372 b,2.42,8664.560000000001,0.018617386,Super Terre
Kepler-372 c,5.02,13315.39,0.0550308,Super Terre
Kepler-372 d,3.5,10766.99,0.08240931,Super Terre
Kepler-373 b,2.42,8664.560000000001,0.015058179,Super Terre
Kepler-373 c,2.07,7900.04,0.045722112,Super Terre
Kepler-374 b,1.08,6562.13,0.005201916,Super Terre
Kepler-374 c,1.37,7008.1,0.009034907,Super Terre
Kepler-374 d,2.27,8346.01,0.0136892535,Super Terre
Kepler-375 b,2.7,9237.949999999999,0.033127997,Super Terre
Kepler-375 c,7.51,16498.996,0.054757014,Geante de glace
Kepler-376 b,1.24,6816.97,0.013415469,Super Terre
Kepler-376 c,3.86,11404.09,0.03887748,Super Terre
Kepler-377 b,2.51,8855.689999999999,0.034223136,Super Terre
Kepler-377 c,4.9,13124.26,0.07392197,Super Terre
Kepler-378 b,0.347,4778.25,0.044079397,Terrestre
Kepler-378 c,0.271,4459.7,0.079123884,Terrestre
Kepler-379 b,3.39,10575.859999999999,0.0550308,Super Terre
Kepler-379 c,5.86,14261.844,0.17193703,Geante de glace
Kepler-37 b,3.1783,1885.8159999999998,0.0366872,Super Terre
Kepler-37 c,12.0,4778.25,0.05831622,Terrestre
Kepler-37 d,12.2,12359.74,0.10896646,Geante de glace
Kepler-37 e,0.0275,2357.27,0.14017797,Terrestre
Kepler-380 b,1.81,7581.49,0.010677618,Super Terre
Kepler-380 c,2.15,8091.17,0.020807665,Super Terre
Kepler-381 b,0.937,6307.29,0.015331964,Terrestre
Kepler-381 c,1.46,7135.52,0.0366872,Super Terre
Kepler-381 d,1.23,6797.857,0.022724163,Super Terre
Kepler-382 b,2.3,8409.720000000001,0.01451061,Super Terre
Kepler-382 c,3.15,10129.890000000001,0.03340178,Super Terre
Kepler-383 b,2.3,8409.720000000001,0.035318274,Super Terre
Kepler-383 c,2.07,7900.04,0.085420944,Super Terre
Kepler-384 b,1.46,7135.52,0.06187543,Super Terre
Kepler-384 c,1.51,7199.23,0.12402464,Super Terre
Kepler-385 b,12.8,17058.284,0.027378507,Super Terre
Kepler-385 c,13.2,18945.881,0.04161533,Geante de glace
Kepler-385 d,7.36,16359.174,0.15441479,Geante de glace
Kepler-386 b,2.51,8855.689999999999,0.033675566,Super Terre
Kepler-386 c,3.12,10066.18,0.068993844,Super Terre
Kepler-387 b,1.08,6562.13,0.018617386,Super Terre
Kepler-387 c,0.64,5670.1900000000005,0.03230664,Terrestre
Kepler-388 b,0.457,5160.51,0.008761123,Terrestre
Kepler-388 c,0.566,5479.0599999999995,0.036413416,Terrestre
Kepler-389 b,2.89,9620.210000000001,0.008761123,Super Terre
Kepler-389 c,2.73,9301.66,0.039698835,Super Terre
Kepler-38 b,122.11200000000001,26845.824,0.28911704,Geante gazeuse
Kepler-390 b,0.477,5224.219999999999,0.0183436,Terrestre
Kepler-390 c,0.418,5033.09,0.035865847,Terrestre
Kepler-391 b,10.3,19924.635,0.020260096,Geante de glace
Kepler-391 c,12.3,22091.876,0.056125943,Geante de glace
Kepler-392 b,0.972,6371.0,0.01451061,Terrestre
Kepler-392 c,1.37,7008.1,0.028473647,Super Terre
Kepler-393 b,2.21,8218.59,0.025188226,Super Terre
Kepler-393 c,2.33,8473.43,0.039972622,Super Terre
Kepler-394 b,3.19,10193.6,0.021902807,Super Terre
Kepler-394 c,3.39,10575.859999999999,0.033127997,Super Terre
Kepler-394 d,2.86,9562.871,0.015331964,Super Terre
Kepler-395 b,1.08,6562.13,0.01943874,Super Terre
Kepler-395 c,2.3,8409.720000000001,0.09582478,Super Terre
Kepler-396 b,75.684,21812.232,0.117727585,Geante gazeuse
Kepler-396 c,17.9,33067.903,0.2422998,Geante de glace
Kepler-397 b,6.62,15310.509,0.06105407,Geante de glace
Kepler-397 c,31.6,38520.961,0.37097877,Geante de glace
Kepler-398 b,0.749,5925.030000000001,0.011225188,Terrestre
Kepler-398 c,1.01,6434.71,0.031211497,Super Terre
Kepler-398 d,0.615,5606.4800000000005,0.018617386,Terrestre
Kepler-399 b,0.84,6116.16,0.03942505,Terrestre
Kepler-399 c,2.63,9110.529999999999,0.07310062,Super Terre
Kepler-399 d,4.23,12041.189999999999,0.15879534,Super Terre
Kepler-39 b,6391.8,86689.64,0.057768654,Geante gazeuse
Kepler-400 b,3.36,10512.15,0.024640657,Super Terre
Kepler-400 c,2.83,9492.789999999999,0.047364816,Super Terre
Kepler-401 b,3.57,10894.41,0.03942505,Super Terre
Kepler-401 c,5.27,13697.65,0.12950034,Geante de glace
Kepler-401 d,5.77,14191.933,0.5045859,Geante de glace
Kepler-402 b,1.98,7772.62,0.0109514035,Super Terre
Kepler-402 c,3.05,9938.76,0.01670089,Super Terre
Kepler-402 d,2.48,8791.98,0.02436687,Super Terre
